	1	2	3	4	5	6
	en	se	es	de	du	he
	English	Swedish	Spanish	German	Dutch	Hebrew
1910	Missing/incomplete/invalid other procedure code(s).
1911	Missing/incomplete/invalid other procedure date(s).
1912	Missing/incomplete/invalid other provider name.
1913	Missing/incomplete/invalid other provider primary identifier.
1914	Missing/incomplete/invalid other provider secondary identifier.
1915	Missing/incomplete/invalid Oxygen Saturation Test date.
1916	Missing/incomplete/invalid patient birth date.
1917	Missing/incomplete/invalid patient death date.
1918	Missing/incomplete/invalid patient liability amount.
1919	Missing/incomplete/invalid patient name.
1920	Missing/incomplete/invalid patient or authorized representative signature.
1921	Missing/incomplete/invalid patient relationship to insured.
1922	Missing/incomplete/invalid patient status.
1923	Missing/incomplete/invalid patient\'s address.
1924	Missing/incomplete/invalid patient\'s relationship to the insured for the primary payer.
1925	Missing/incomplete/invalid pay-to provider address.
1926	Missing/incomplete/invalid pay-to provider name.
1927	Missing/incomplete/invalid pay-to provider primary identifier.
1928	Missing/incomplete/invalid pay-to provider secondary identifier.
1929	Missing/incomplete/invalid payer identifier.
1930	Missing/incomplete/invalid physical location (name and address, or PIN) where the service(s) were rendered in a Health Professional Shortage Area (HPSA).
1931	Missing/incomplete/invalid physician order date.
1932	Missing/incomplete/invalid place of residence for this service/item provided in a home.
1933	Missing/incomplete/invalid place of service.
1934	Missing/incomplete/invalid plan of treatment.
1935	Missing/incomplete/invalid point of pick-up address.
1936	Missing/incomplete/invalid prenatal screening information.
1937	Missing/incomplete/invalid prescribing date.
1938	Missing/incomplete/invalid prescribing provider identifier.
1939	Missing/incomplete/invalid principal diagnosis.
1940	Missing/incomplete/invalid principal procedure code.
1941	Missing/incomplete/invalid principal procedure date.
1942	Missing/incomplete/invalid prior hospital discharge date.
1943	Missing/incomplete/invalid prior insurance carrier EOB.
1944	Missing/incomplete/invalid prior placement date.
1945	Missing/incomplete/invalid procedure code(s).
1946	Missing/incomplete/invalid procedure date(s).
1947	Missing/incomplete/invalid provider identifier for home health agency or hospice when physician is performing care plan oversight services.
1948	Missing/incomplete/invalid provider number of the facility where the patient resides.
1949	Missing/incomplete/invalid provider representative signature date.
1950	Missing/incomplete/invalid provider representative signature.
1951	Missing/incomplete/invalid provider/supplier signature.
1952	Missing/incomplete/invalid purchase price of the test(s) and/or the performing laboratory\'s name and address.
1953	Missing/incomplete/invalid purchased service provider identifier.
1954	Missing/incomplete/invalid re-evaluation date
1955	Missing/incomplete/invalid referral date.
1956	Missing/incomplete/invalid referring provider name.
1957	Missing/incomplete/invalid referring provider primary identifier.
1958	Missing/incomplete/invalid referring provider secondary identifier.
1959	Missing/incomplete/invalid referring provider taxonomy.
1960	Missing/incomplete/invalid release of information indicator.
1961	Missing/incomplete/invalid remarks.
1962	Missing/incomplete/invalid rendering provider name.
1963	Missing/incomplete/invalid rendering provider primary identifier.
1964	Missing/incomplete/invalid rendering provider taxonomy.
1965	Missing/incomplete/invalid rending provider secondary identifier.
1966	Missing/incomplete/invalid replacement claim information.
1967	Missing/incomplete/invalid replacement date.
1968	Missing/incomplete/invalid revenue code(s).
1969	Missing/incomplete/invalid room and board rate.
1970	Missing/incomplete/invalid secondary diagnosis date.
1971	Missing/incomplete/invalid service facility name.
1972	Missing/incomplete/invalid service facility primary address.
1973	Missing/incomplete/invalid service facility primary identifier.
1974	Missing/incomplete/invalid service facility secondary identifier.
1975	Missing/incomplete/invalid shipped date.
1976	Missing/incomplete/invalid similar illness or symptom date.
1977	Missing/incomplete/invalid social security number or health insurance claim number.
1978	Missing/incomplete/invalid subscriber birth date.
1979	Missing/incomplete/invalid supervising provider name.
1980	Missing/incomplete/invalid supervising provider primary identifier.
1981	Missing/incomplete/invalid supervising provider secondary identifier.
1982	Missing/incomplete/invalid surgery date.
1983	Missing/incomplete/invalid test performed date.
1984	Missing/incomplete/invalid tooth number/letter.
1985	Missing/incomplete/invalid tooth surface information.
1986	Missing/incomplete/invalid total charges.
1987	Missing/incomplete/invalid Transcutaneous Electrical Nerve Stimulator (TENS) trial end date.
1988	Missing/incomplete/invalid Transcutaneous Electrical Nerve Stimulator (TENS) trial start date.
1989	Missing/incomplete/invalid treatment authorization code.
1990	Missing/incomplete/invalid treatment number.
1991	Missing/incomplete/invalid type of bill.
1992	Missing/incomplete/invalid Universal Product Number/Serial Number.
1993	Missing/incomplete/invalid upgrade information.
1994	Missing/incomplete/invalid value code(s) or amount(s).
1995	Missing/incomplete/invalid weight.
1996	Missing/incomplete/invalid x-ray date.
1997	Missing/incomplete/invalid �from�
1998	Missing/incomplete/invalid �to�
1999	Missing/incomplete/invalid/ deactivated/withdrawn National Drug Code (NDC).
2000	Missing/incomplete/invalide last x-ray date.
2001	Missing/invalid data prevents payer from processing claim.
2002	Missing/invalid/incomplete taxpayer identification number (TIN)
2003	Mixed
2004	ml
2005	Mobile
2006	Mod
2007	Modalities of service
2008	Modifier
2009	Mon
2010	Mon thru Fri
2011	Mon, Wed &amp; Fri
2012	Monday
2013	Month
2014	month
2015	Month View
2016	Month(s)
2017	Monthly Income
2018	Monthly rental payments can continue until the earlier of the 15th month from the first rental month, or the month when the equipment is no longer needed.
2019	Monthly Treatment Count
2020	Months of dental treatment remaining.
2021	More detailed information in letter.
2022	More information available than can be returned in real time mode. Narrow your current search criteria.
2023	More than 50 results, please make your search more specific.
2024	Most recent date of curettage, root planing, or periodontal surgery.
2025	Most recent date pacemaker was implanted.
2026	Most recent pacemaker battery change date.
2027	Mother
2028	Move
2029	Move to Patient
2030	MRI report.
2031	Multi Language Tool
2032	Multiple areas
2033	Multiple physicians/assistants are not covered in this case 
2034	Murmur:
2035	Muscle injury
2036	Musculoskeletal
2037	Mutually Defined
2038	MVA
2039	Name
2040	Name and Title of Immunization Administrator
2041	Name of insurance company
2042	Name of Provider
2043	Name, dosage and medical justification of contrast material used for radiology procedure
2044	Name:
2045	NARES:
2046	NARES: Normal Right
2047	Narrative with pocket depth chart.
2048	Nasal mucosa pink, septum midline
2049	Nationality
2050	Navigation
2051	NDC
2052	NDC code submitted for this service was translated to a HCPCS code for processing, but please continue to submit the NDC on future claims for this item.
2053	NDC Number
2054	NDC number.
2055	Nearest appropriate facility
2056	Neck
2057	Neck Problems
2058	Neck supple
2059	Need for more than one physician to treat patient
2060	Need to enter a description
2061	Need to enter a Return Value
2062	Need to enter identifier
2063	Need to enter title
2064	Needs secondary billing
2065	Nerve injury
2066	Neural condition / nerve damage
2067	New
2068	New =>
2069	New Acceptors
2070	New Appointment
2071	New Categories
2072	New Clients
2073	New Definition set added
2074	New Encounter Form
2075	New encounters not authorized
2076	New Facility Information
2077	New Group
2078	New Limit of Events
2079	New Patient
2080	New Patient Encounter
2081	New Patient ID
2082	New Submissions
2083	New User
2084	Newborn\'s charges processed on mother\'s claim.
2085	Newborns services are covered in the mothers Allowance
2086	Next
2087	Next Day
2088	Next Month
2089	Next Week
2090	Nickname
2091	Night Sweats
2092	Nl ext genitalia, vag mucosa, cervix
2093	NO
2094	No
2095	No access
2096	No adenopathy (2 areas required)
2097	No adnexal tenderness/masses
2098	No agreement with entity.
2099	No appeal right except duplicate claim/service issue. This service was included in a claim that has been previously billed and adjudicated.
2100	No appeal rights. Adjudicative decision based on law.
2101	No appeal rights. Adjudicative decision based on the provisions of a demonstration project.
2102	No billing system is currently active
2103	No Bills Found to Include in OFX Export<br>
2104	No code was specified!
2105	No coverage for newborns.
2106	No Diagnosis
2107	No end date
2108	No entries found, use the form below to add an entry.
2109	No Events
2110	No group was selected
2111	No hernia
2112	No Insurance Companies Found
2113	No masses, tenderness
2114	No ogrganomegoly
2115	No openings were found for this period.
2116	No Partners Found
2117	No payment due to contract/plan provisions.
2118	No payment will be made for this claim.
2119	No peripheral edema
2120	No Pharmacies Found
2121	No Prescriptions Found
2122	No presenting illness/injury
2123	No Providers Found
2124	No qualifying hospital stay dates were provided for this episode of care.
2125	No rash or abnormal lesions
2126	No rate on file with the payer for this service for this entity
2127	No record of health check prior to initiation of treatment.
2128	No record of mental health assessment.
2129	No rental payments after the item is purchased, or after the total of issued rental payments equals the purchase price.
2130	No Results Found For Search
2131	No results, please tray again.
2132	No separate payment for an injection administered during an office visit, and no payment for a full office visit if the patient only received an injection.
2133	No Sinus Tenderness:
2134	No skin dimpling or breast nodules
2135	No testicular tenderness, masses
2136	No thrills or heaves
2137	No:
2138	Non specific injury
2139	Non standard adjustment code from paper remittance advice
2140	Non-Availability Statement (NAS) required for this service. Contact the nearest Military Treatment Facility (MTF) for assistance.
2141	Non-covered Charge Amount
2142	Non-covered charge(s)
2143	Non-Covered Day(s)
2144	Non-Covered days/Room charge adjustment
2145	Non-covered visits
2146	Non-electronic request for information.
2147	Non-Insulin Dependent Diabetes
2148	Non-payable Professional Component Amount
2149	Non-payable Professional Component Billed Amount
2150	Non-PIP (Periodic Interim Payment) claim.
2151	Non-SRH Medical
2152	Non-SRH Non-Medical
2153	None
2154	none
2155	None of the above
2156	Nor
2157	Normal
2158	Normal Cardiac Exam:
2159	Normal Cardiac Exam: 
2160	Normal Lung Exam:
2161	Normal Lung Exam: 
2162	Normal Oropharynx:
2163	Normal Right
2164	Normal Right:
2165	Normal View
2166	normal:
2167	Not all fields are required for all codes or code types.
2168	Not Allowed
2169	Not allowed to delete the Administrators group
2170	Not allowed to inactivate all security objects
2171	Not allowed to inactivate anything from the Administrators ACL
2172	Not allowed to remove the admin user from the Administrators group
2173	Not authorised to access PostCalendar module
2174	Not covered as patient received medical health care services, automatically revoking his/her election to receive religious non-medical health care services.
2175	Not covered more than once in a 12 month period.
2176	Not covered more than once under age 40.
2177	Not covered unless submitted via electronic claim.
2178	Not covered unless the provider accepts assignment
2179	Not covered when performed during the same session/date as a previously processed service for the patient.
2180	Not Examined
2181	Not Examined:
2182	Not Examined: 
2183	Not Our Claim, Forwarded to Additional Payer(s)
2184	Not paid separately when the patient is an inpatient.
2185	Not paid to practitioner when provided to patient in this place of service. Payment included in the reimbursement issued the facility.
2186	Not seen since
2187	Note
2188	Note Reference Code
2189	Note Type
2190	Note: This code was not entered by an authorized user. Only authorized codes may be uploaded to the Open Medical Billing Network for processing. If you wish to upload these codes, please select an authorized user here.
2191	NOTE: Uploading files with duplicate names will cause the files to be automatically renamed. For example '<i>file.jpg</i>' will become '<i>file.jpg.1</i>'. Filenames are considered unique per patient, not per category. 
2192	Notes
2193	Nothing was selected
2194	Notice of Admission
2195	NOTICE:: PostCalendar Submission/Modification
2196	Notification
2197	Notify Admin About Event Submission/Modification?
2198	November
2199	Now posting for:
2200	Now printing $stmt_count statements and updating encounters.
2201	Now printing $stmt_count statements and updating invoices.
2202	Now printing $stmt_count statements; encounters will not be updated.
2203	Now printing $stmt_count statements; invoices will not be updated.
2204	NPI
2205	NUBC Condition Code(s)
2206	NUBC Occurrence Code(s) and Date(s)
2207	NUBC Occurrence Span Code(s) and Date(s)
2208	NUBC Value Code(s) and/or Amount(s)
2209	Number
2210	Number of columns in year view.
2211	Number of games or events missed, if any
2212	Number of lesions excised.
2213	Number of liters/minute & total hours/day for respiratory support.
2214	Number of miles patient was transported.
2215	Number of patients attending session
2216	Number of spine segments.
2217	Nurse\'s notes.
2218	O.A.F.V.
2219	Obesity measurements.
2220	Occupation
2221	Occupational notes.
2222	Occurrence
2223	October
2224	OD
2225	of tablets
2226	of the month every
2227	Office Notes
2228	Offspring
2229	ointment
2230	OK
2231	Old Capital Amount
2232	Old Clients
2233	Old fracture non / malunion
2234	omit to autoassign
2235	on
2236	On Hand
2237	On Order
2238	Once you change your password, you will have to re-login.
2239	One interpreting physician charge can be submitted per claim when a purchased diagnostic test is indicated. Please submit a separate claim for each interpreting physician.
2240	One or more originally submitted procedure code have been modified.
2241	One or more originally submitted procedure codes have been combined.
2242	Only Active
2243	only if billing location
2244	Only Inactive
2245	Only Mine
2246	Only one initial visit is covered per physician, group practice or provider.
2247	Only one initial visit is covered per specialty per medical group.
2248	Onset of Illness:
2249	Onset of Ilness: 
2250	Onset of Swelling:
2251	Onset/hosp. date:
2252	Open
2253	OpenEMR requires Javascript to perform user authentication.
2254	Operative report.
2255	Option
2256	Optional
2257	Optional information about this event
2258	Optional procedure code
2259	Or
2260	Or upload ERA file:
2261	Oral mucosa pink, throat clear
2262	Order
2263	Organ injury
2264	Organization
2265	Orientated x 3
2266	Original date of prescription/orders/referral.
2267	Original payment decision is being maintained. This claim was processed properly the first time
2268	Originator Application Transaction Identifier
2269	OROPHARYNX: 
2270	Orthodontic Banding Date
2271	Orthodontic Treatment Months Count
2272	Orthodontics treatment plan.
2273	OS
2274	Osetoarthritis
2275	Other
2276	other
2277	Other Carrier Claim filing indicator is missing or invalid
2278	Other Carrier payer ID is missing or invalid
2279	Other employer name, address and telephone number.
2280	Other Federal Program
2281	Other HCFA
2282	Other injury not elsewhere specified
2283	Other insurance coverage information (health, liability, auto, etc.).
2284	other month
2285	Other Non-Federal Programs
2286	Other payer\'s Explanation of Benefits/payment information.
2287	Other Pertinent Symptoms
2288	Other Pertinent Symptoms:
2289	Other Procedure Code for Service(s) Rendered
2290	Other Procedure Date
2291	Other stress/Over use injury
2292	Other Surgical
2293	Ottawa Ankle Rules
2294	OU
2295	Our records do not indicate that other insurance is on file. Please submit other insurance information for our records.
2296	Our records indicate that this dependent is not an eligible dependent as defined
2297	Our records indicate that this patient began using this service(s) prior to the current round of the DMEPOS Competitive Bidding Demonstration. Therefore, the approved amount is based on the allowance in effect prior to this round of bidding for this item.
2298	Our records indicate that we should be the third payer for this claim. We cannot process this claim until we have received payment information from the primary and secondary payers.
2299	Our records indicate that you billed diagnostic tests subject to price limitations and the procedure code submitted includes a professional component. Only the technical component is subject to price limitations. Please submit the technical and professional components of this service as separate line items.
2300	Our records indicate that you were previously informed of this rule.
2301	Our records show you have opted out of Medicare, agreeing with the patient not to bill Medicare for services/tests/supplies furnished. As result, we cannot pay this claim. The patient is responsible for payment, but under Federal law, you cannot charge the patient more than the limiting charge amount.
2302	Our records show you have opted out of Medicare, agreeing with the patient not to bill Medicare for services/tests/supplies furnished. As result, we cannot pay this claim. The patient is responsible for payment.
2303	Outcome
2304	Outlook
2305	Outside lab charges.
2306	Overuse
2307	Overwrite HIPAA choice
2308	Oxygen certification.
2309	Oxygen contents for oxygen system rental.
2310	Oxygen Saturation Qty
2311	Oxygen Test Condition Code
2312	Oxygen Test Date
2313	p.c.
2314	p.m.
2315	p.r.n.
2316	Pacemaker certification.
2317	Paedeatric
2318	Pages
2319	Paid
2320	Paid amount that you will allocate
2321	Paid at the regular rate as you did not submit documentation to justify the modified procedure code.
2322	Paid From Part A Medicare Trust Fund Amount
2323	Paid From Part B Medicare Trust Fund Amount
2324	Paid Service Unit Count
2325	Paid under the Competitive Bidding Demonstration project. Project is ending, and future services may not be paid under this project.
2326	Paid Via
2327	Pancreas transplant not covered unless kidney transplant performed.
2328	Pap Smear
2329	Paper claim contains more than one data item in field 23.
2330	Paper claim contains more than three separate data items in field 19.
2331	Paper claim.
2332	Parse HL7
2333	Part B coinsurance under a demonstration project.
2334	Partial payment made for this claim.
2335	Participation Agreement
2336	Partner
2337	Password
2338	Password Change
2339	Password for SMS Gateway
2340	Password:
2341	Past Encounters
2342	Past Encounters and Documents
2343	Past perio treatment history.
2344	Paste HL7 Data
2345	Patch
2346	Pathology notes/report.
2347	Patient
2348	Patient Allergies
2349	Patient Appointment
2350	Patient chart ID
2351	Patient Checkout
2352	Patient Checkout for 
2353	Patient Communication sent
2354	Patient Comunication Sent
2355	Patient Data
2356	Patient Discharge Facility Type Code
2357	Patient discharge status.
2358	Patient Document
2359	Patient eligibility not found with entity.
2360	Patient eligible to apply for other coverage which may be primary.
2361	Patient Encounter
2362	Patient Encounter Form
2363	Patient Encounters
2364	Patient Finder
2365	Patient History
2366	Patient History / Lifestyle
2367	Patient ID
2368	Patient identified as a demonstration participant but the patient was not enrolled in the demonstration at the time services were rendered. Coverage is limited to demonstration participants.
2369	Patient identified as participating in the National Emphysema Treatment Trial but our records indicate that this patient is either not a participant, or has not yet been approved for this phase of the study. Contact Johns Hopkins University, the study coordinator, to resolve if there was a discrepancy.
2370	Patient Immunization
2371	Patient ineligible for this service.
2372	Patient Insurance Distribution
2373	Patient Insurance Distribution Report
2374	Patient is a Medicaid/Qualified Medicare Beneficiary.
2375	Patient is a member of an employer-sponsored prepaid health plan. Services from outside that health plan are not covered. However, as you were not previously notified of this, we are paying this time. In the future, we will not pay you for non-plan services.
2376	Patient is covered by a managed care plan
2377	Patient is not enrolled in this portion of our benefit package
2378	Patient Issues
2379	Patient liability may be affected due to coordination of benefits with other carriers and/or maximum benefit provisions.
2380	Patient List
2381	Patient Medical Problems
2382	Patient Medications
2383	Patient must be able to demonstrate adequate ability to record voiding diary data such that clinical results of the implant procedure can be properly evaluated.
2384	Patient must be refractory to conventional therapy (documented behavioral, pharmacologic and/or surgical corrective therapy) and be an appropriate surgical candidate such that implantation with anesthesia can occur.
2385	Patient must have had a successful test stimulation in order to support subsequent implantation. Before a patient is eligible for permanent implantation, he/she must demonstrate a 50 percent or greater improvement through test stimulation. Improvement is measured through voiding diaries.
2386	Patient not enrolled in the billing provider\'s managed care plan on the date of service.
2387	Patient Notes
2388	Patient Number
2389	Patient payment option/election not in effect
2390	Patient Record Report
2391	Patient refund amount
2392	Patient relationship to subscriber
2393	Patient release of information authorization.
2394	Patient Report
2395	Patient Request
2396	Patient Signature Source
2397	Patient submitted written request to revoke his/her election for religious non-medical health care services.
2398	Patient Summary
2399	Patient Transactions
2400	Patient/Client
2401	Patient/Insured health identification number and name do not match
2402	Patient:
2403	Patient\'s medical records.
2404	Patients
2405	Patients with stress incontinence, urinary obstruction, and specific neurologic diseases (e.g., diabetes with peripheral nerve involvement) which are associated with secondary manifestations of the above three indications are excluded.
2406	Pay
2407	Pay attention to the "Done with" checkboxes.  After the insurances are marked complete then we will start asking the patient to pay the remaining balance; if you fail to mark all of the insurances complete then the remaining amount will not be collected!  Also if there is a balance that the patient should pay, then set the due date appropriately, as this will affect the language that appears on patient statements.
2408	Pay Date:
2409	Payer
2410	Payer Assigned Claim Control Number
2411	Payer refund amount - not our patient
2412	Payer refund due to overpayment
2413	Payer Type
2414	Paying
2415	Payment
2416	Payment adjusted as not furnished directly to the patient and/or not documented
2417	Payment adjusted as procedure postponed or canceled
2418	Payment adjusted because "New Patient" qualifications were not met
2419	Payment adjusted because an alternate benefit has been provided
2420	Payment adjusted because coverage/program guidelines were not met or were exceeded
2421	Payment adjusted because procedure/service was partially or fully furnished by another provider
2422	Payment adjusted because rent/purchase guidelines were not met
2423	Payment adjusted because requested information was not provided or was insufficient/incomplete. Additional information is supplied using the remittance advice remarks codes whenever appropriate
2424	Payment adjusted because the patient has not met the required residency requirements
2425	Payment adjusted because the patient has not met the required spend down requirements
2426	Payment adjusted because the patient has not met the required waiting requirements
2427	Payment adjusted because the payer deems the information submitted does not support this days supply
2428	Payment adjusted because the payer deems the information submitted does not support this dosage
2429	Payment adjusted because the payer deems the information submitted does not support this length of service
2430	Payment adjusted because the payer deems the information submitted does not support this level of service
2431	Payment adjusted because the payer deems the information submitted does not support this many services
2432	Payment adjusted because the procedure modifier was invalid on the date of service
2433	Payment adjusted because the submitted authorization number is missing, invalid, or does not apply to the billed services or provider
2434	Payment adjusted because this care may be covered by another payer per coordination of benefits
2435	Payment adjusted because this procedure code and modifier were invalid on the date of service
2436	Payment adjusted because this procedure code was invalid on the date of service
2437	Payment adjusted because this procedure/service is not paid separately
2438	Payment adjusted because this service was not prescribed by a physician
2439	Payment adjusted because transportation is only covered to the closest facility that can provide the necessary care
2440	Payment adjusted because treatment was deemed by the payer to have been rendered in an inappropriate or invalid place of service
2441	Payment adjusted due to a submission/billing error(s). Additional information is supplied using the remittance advice remarks codes whenever appropriate
2442	Payment adjusted due to the impact of prior payer(s) adjudication including payments and/or adjustments
2443	Payment adjusted since the level of care changed
2444	Payment adjusted when anesthesia is performed by the operating physician, the assistant surgeon or the attending physician
2445	Payment approved as you did not know, and could not reasonably have been expected to know, that this would not normally have been covered for this patient. In the future, you will be liable for charges for the same service(s) under the same or similar conditions.
2446	Payment based on a contractual amount or agreement, fee schedule, or maximum allowable amount.
2447	Payment based on authorized amount.
2448	Payment based on previous payer\'s allowed amount.
2449	Payment based on professional/technical component modifier(s).
2450	Payment Date
2451	Payment denied - Prior processing information appears incorrect
2452	Payment denied /reduced for absence of, or exceeded referral
2453	Payment denied as Service(s) have been considered under the patients medical plan. Benefits are not available under this dental plan
2454	Payment denied because only one visit or consultation per physician per day is covered
2455	Payment denied because service/procedure was provided outside the United States or as a result of war
2456	Payment denied because the diagnosis was invalid for the date(s) of service reported
2457	Payment denied because the patient has not met the required eligibility requirements
2458	Payment denied because the prescription is incomplete
2459	Payment denied because the prescription is not current
2460	Payment denied because this provider has failed an aspect of a proficiency testing program
2461	Payment denied because this service was not prescribed prior to delivery
2462	Payment denied. The advance indemnification notice signed by the patient did not comply with requirements
2463	Payment denied. Your Stop loss deductible has not been met
2464	Payment denied/reduced because injury/illness was the result of an activity that is a benefit exclusion
2465	Payment denied/reduced because mileage is not covered when the patient is not in the ambulance.
2466	Payment denied/reduced because service/procedure was provided as a result of an act of war
2467	Payment denied/reduced because the payer deems the information submitted does not support this level of service, this many services, this length of service, this dosage, or this days supply
2468	Payment denied/reduced because the service/procedure was provided as a result of terrorism
2469	Payment denied/reduced because the service/procedure was provided outside of the United States
2470	Payment denied/reduced due to a refund issued to an erroneous priority payer for this claim/service
2471	Payment denied/reduced for absence of, or exceeded, pre-certification/authorization
2472	Payment for charges adjusted. Charges are covered under a capitation agreement/managed care plan
2473	Payment for repair or replacement is not covered or has exceeded the purchase price.
2474	Payment for services furnished to Skilled Nursing Facility (SNF) inpatients (except for excluded services) can only be made to the SNF. You must request payment from the SNF rather than the patient for this service.
2475	Payment has been (denied for the/made only for a less extensive) service/item because the information furnished does not substantiate the need for the (more extensive) service/item. If you have collected any amount from the patient, you must refund that amount to the patient within 30 days of receiving this notice. The requirements for a refund are in §1834(a)(18) of the Social Security Act (and in §§1834(j)(4) and 1879(h) by cross-reference to §1834(a)(18)). Section 1834(a)(18)(B) specifies that suppliers which knowingly and willfully fail to make appropriate refunds may be subject to civil money penalties and/or exclusion from the Medicare program. If you have any questions about this notice, please contact this office.
2476	Payment has been adjusted because the information furnished does not substantiate the need for this level of service. If you believe the service should have been fully covered as billed, or if you did not know and could not reasonably have been expected to know that we would not pay for this level of service, or if you notified the patient in writing in advance that we would not pay for this level of service and he/she agreed in writing to pay, ask us to review your claim within 120 days of the date of this notice. If you do not request a appeal, we will, upon application from the patient, reimburse him/her for the amount you have collected from him/her in excess of any deductible and coinsurance amounts. We will recover the reimbursement from you as an overpayment.
2477	Payment has been adjusted because the information furnished does not substantiate the need for this level of service. If you have collected any amount from the patient for this level of service /any amount that exceeds the limiting charge for the less extensive service, the law requires you to refund that amount to the patient within 30 days of receiving this notice. The requirements for refund are in 1824(I) of the Social Security Act and 42CFR411.408. The section specifies that physicians who knowingly and willfully fail to make appropriate refunds may be subject to civil monetary penalties and/or exclusion from the program. If you have any questions about this notice, please contact this office.
2478	Payment has been denied for the/made only for a less extensive service/item because the information furnished does not substantiate the need for the (more extensive) service/item. The patient is liable for the charges for this service/item as you informed the patient in writing before the service/item was furnished that we would not pay for it, and the patient agreed to pay.
2479	Payment information for this claim has been forwarded to more than one other payer, but format limitations permit only one of the secondary payers to be identified in this remittance advice.
2480	Payment is adjusted when performed/billed by a provider of this specialty
2481	Payment is denied when performed/billed by this type of provider
2482	Payment is denied when performed/billed by this type of provider in this type of facility
2483	Payment is included in the allowance for a Skilled Nursing Facility (SNF) qualified stay
2484	Payment is included in the allowance for another service/procedure
2485	Payment is subject to home health prospective payment system partial episode payment adjustment. Patient was transferred/discharged/readmitted during payment episode.
2486	Payment made in full.
2487	Payment made to entity, assignment of benefits not on file.
2488	Payment made to patient/insured/responsible party
2489	Payment Method
2490	Payment of less than $1.00 suppressed.
2491	Payment reduced as 90-day rolling average hematocrit for ESRD patient exceeded 36.5%.
2492	Payment reflects contract provisions.
2493	Payment reflects plan provisions.
2494	Payment reflects usual and customary charges.
2495	Payment value for code 
2496	Payment/Reduction for Regulatory Surcharges, Assessments, Allowances or Health Related Taxes
2497	Payments
2498	Payments will cease for services rendered by this US Government debarred or excluded provider after the 30 day grace period as previously notified.
2499	Peer Review Authorization Number
2500	Pelvis and buttock
2501	Pemphigus
2502	Pended
2503	Pending
2504	Pending COBRA information requested.
2505	Pending provider accreditation review.
2506	Pennington Firm OpenEMR  v
2507	Peptic Ulcer Disease
2508	Per Day Limit Amount
2509	Per legislation governing this program, payment constitutes payment in full.
2510	Per Nostril
2511	per nostril
2512	Per Oris
2513	per oris
2514	Per Rectum
2515	per rectum
2516	Perforated Right:
2517	Perform Search
2518	Perform this action
2519	Performed by a facility/supplier in which the provider has a financial interest.
2520	Periodic installment released.
2521	Periodontal case type diagnosis and recent pocket depth chart with narrative.
2522	Pharmacies
2523	Pharmacy processor number.
2524	Pheumothorax
2525	Phone
2526	Phone call list
2527	Phone Number
2528	PHP compressed
2529	PHP extracted
2530	php-GACL access controls are turned off
2531	PHP-gacl is not installed
2532	Physical Exam
2533	Physical therapy notes. Please use code 297:6O (6 \'OH\' - not zero)
2534	Physical/occupational therapy treatment plan. Please use codes 345:6O (6 \'OH\' - not zero), 6N
2535	Physician already paid for services in conjunction with this demonstration claim. You must have the physician withdraw that claim and refund the payment before we can process your claim.
2536	Physician certification or election consent for hospice care not received timely.
2537	Physician Contact Date
2538	Physician Order Date
2539	Physician Request
2540	Physician Signature
2541	PID
2542	Pill Size
2543	Pills
2544	PIP (Periodic Interim Payment) claim.
2545	Place of service.
2546	Plain Text
2547	Plan Name
2548	Plan of teaching
2549	Plan:
2550	Player
2551	Playing Position
2552	Please do NOT use your browsers stop or reload button while this page is running unless more than 10 minutes have elapsed, this will not cause the process to  stop on the server and will consume uneccesary resources.
2553	Please enter some information
2554	Please note that this can take a very long time, up to several minutes, your web browser may not appear very active during this time but generating a bill is a  complicated process and your web browser is merely waiting for more information.
2555	Please Note: constants are case sensitive and any string is allowed.
2556	Please only use alphabetic characters
2557	Please only use alphabetic characters with no spaces
2558	Please pay this amount
2559	Please refer to your provider manual for additional program and provider information.
2560	Please see our web site, mailings, or bulletins for more details concerning this policy/procedure/decision.
2561	Please select an adjustment reason for code 
2562	Please select an event
2563	Please select the desired pages to copy or forward:
2564	PM
2565	Pneumonia Vaccination
2566	Podiatric certification.
2567	Point of Service (POS)
2568	Policy
2569	Policy canceled.
2570	Policy Compliance Code
2571	Policy Name
2572	Policy Number
2573	Policy provides coverage supplemental to Medicare. As member does not appear to be enrolled in Medicare Part B, the member is responsible for payment of the portion of the charge that would have been covered by Medicare.
2574	Policyholder processes their own claims.
2575	Polyps
2576	Poor Appetite
2577	Poor Circulation
2578	Poor Hearing
2579	Populate the year view with events?
2580	Popups
2581	Portion of payment deferred
2582	POS Code
2583	Post surgical
2584	Post to accounting and mark as billed
2585	Post-Abortion Contraception
2586	Post-Abortion Followup
2587	Postage Claimed Amount
2588	Postal
2589	PostCalendar
2590	PostCalendar Administration
2591	PostCalendar Category Settings
2592	PostCalendar Global Settings
2593	Posted on
2594	Posting Date
2595	PPS (Prospect Payment System) code corrected during adjudication.
2596	PPS (Prospective Payment System) code changed by claims processing system. Insufficient visits or therapies.
2597	PPS (Prospective Payment System) code changed by medical reviewers. Not supported by clinical records.
2598	PPS-Capital DSH DRG Amount
2599	PPS-Capital Exception Amount
2600	PPS-Capital FSP DRG Amount
2601	PPS-Capital HSP DRG Amount
2602	PPS-Capital IME Amount
2603	PPS-Operating Federal Specific DRG Amount
2604	PPS-Operating Hospital Specific DRG Amount
2605	Practice
